_id,Company,Price,Earnings Date,description,20-Day Simple Moving Average,200-Day Simple Moving Average,50-Day,52-Week,Analyst Recom,Average True Range,Average Volume,Beta,Change,EPS ttm,ROI,ratio,performance
52853802bb1177ca391c1c65,Cliffs Natural Resources Inc.,27.11,2013-10-24 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Industrial Metals & Minerals'}",0.0553,0.2436,"[0.3637, -0.0645]","[0.7705000000000001, -0.3166]",3.0,1.1400000000000001,7718.78,2.3,-0.0091,-9.6,-0.065,"{'quick': 0.9, 'current': 1.6}","{'Year': -0.2099, 'Half Year': 0.34840000000000004, 'Month': 0.20850000000000002, 'Week': -0.0222}"
52853802bb1177ca391c1c66,"Clearfield, Inc.",17.79,2013-11-07 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Communication Equipment'}",0.1272,0.7551,"[0.4063, 0.0051]","[3.4475, 0.0051]",1.0,0.89,97.15,0.33,0.0131,0.54,0.219,"{'quick': 5.2, 'current': 6.3}","{'Year': 3, 'Half Year': 1.2776, 'Month': 0.2094, 'Week': 0.21350000000000002}"
52853802bb1177ca391c1c67,"CoreLogic, Inc.",35.02,2013-10-23 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Property & Casualty Insurance'}",0.1013,0.3003,"[0.3648, 0.0011]","[0.6364000000000001, 0.0011]",2.0,0.86,939.03,1.2,0.0029000000000000002,1.5,0.07200000000000001,"{'quick': 1.1, 'current': 1.1}","{'Year': 0.4697, 'Half Year': 0.281, 'Month': 0.26980000000000004, 'Week': 0.051800000000000006}"
52853802bb1177ca391c1c68,"Clean Harbors, Inc.",55.7,2013-11-06 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Waste Management'}",-0.0745,-0.0073,"[0.031100000000000003, -0.1313]","[0.15510000000000002, -0.1313]",1.7000000000000002,1.45,490.21,0.56,0.0051,1.8900000000000001,0.063,"{'quick': 1.6, 'current': 1.8}","{'Year': -0.0227, 'Half Year': -0.0217, 'Month': -0.0838, 'Week': -0.041800000000000004}"
52853802bb1177ca391c1c69,Mack-Cali Realty Corp.,19.82,2013-10-24 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Office'}",-0.0448,-0.1842,"[0.040400000000000005, -0.1187]","[0.040400000000000005, -0.30770000000000003]",3.2,0.44,795.02,1.32,0.024300000000000002,-0.35000000000000003,0.041,"{'quick': None, 'current': None}","{'Year': -0.187, 'Half Year': -0.28700000000000003, 'Month': -0.1087, 'Week': -0.0368}"
52853802bb1177ca391c1c6a,Clearsign Combustion Corp.,7.04,2013-11-11 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Scientific & Technical Instruments'}",-0.054,-0.07730000000000001,"[0.0872, -0.219]","[0.7568, -0.37160000000000004]",,0.38,47.79,,-0.0269,-0.5700000000000001,,"{'quick': 7.9, 'current': 7.9}","{'Year': 0.3583, 'Half Year': -0.1902, 'Month': 0.056900000000000006, 'Week': -0.006900000000000001}"
52853802bb1177ca391c1c6b,Cornerstone Strategic Value Fund Inc.,7.3,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Equity'}",-0.0024000000000000002,0.0779,"[0.0707, -0.056600000000000004]","[0.45890000000000003, -0.056600000000000004]",,0.14,172.05,,0.0058000000000000005,,,"{'quick': None, 'current': None}","{'Year': 0.24960000000000002, 'Half Year': 0.0772, 'Month': 0.0083, 'Week': -0.0041}"
52853802bb1177ca391c1c6c,Calamos Asset Management Inc.,10.0,2013-10-22 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Asset Management'}",0.016,-0.035500000000000004,"[0.07050000000000001, -0.0195]","[0.1358, -0.1542]",3.4,0.18,135.26,2.81,0.014100000000000001,0.6000000000000001,0.37,"{'quick': 6.6, 'current': 6.6}","{'Year': 0.0478, 'Half Year': -0.0601, 'Month': 0.0154, 'Week': -0.002}"
52853802bb1177ca391c1c6d,Calumet Specialty Products Partners LP,28.5,2013-11-06 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Oil & Gas Refining & Marketing'}",-0.0223,-0.1158,"[0.14020000000000002, -0.0844]","[0.14020000000000002, -0.24730000000000002]",3.0,0.91,452.4,0.51,0.0287,2.13,0.165,"{'quick': 1, 'current': 2.1}","{'Year': -0.0471, 'Half Year': -0.1905, 'Month': -0.0146, 'Week': -0.0229}"
52853802bb1177ca391c1c6e,Clean Energy Fuels Corp.,13.13,2013-11-07 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Utilities', 'Industry': 'Gas Utilities'}",0.1237,0.026000000000000002,"[0.23520000000000002, -0.0655]","[0.23520000000000002, -0.114]",2.8,0.49,1450.42,1.65,0.0692,-0.8200000000000001,-0.099,"{'quick': 2.3, 'current': 2.7}","{'Year': 0.0016, 'Half Year': -0.0732, 'Month': 0.0858, 'Week': 0.0678}"
52853802bb1177ca391c1c6f,"Cleantech Solutions International, Inc.",5.8100000000000005,2013-11-11 05:00:00+00:00,"{'Country': 'China', 'Sector': 'Industrial Goods', 'Industry': 'Metal Fabrication'}",-0.0743,0.18560000000000001,"[0.1505, -0.21380000000000002]","[1.1360000000000001, -0.4645]",3.0,0.53,236.77,1.57,-0.0235,2.4,0.057,"{'quick': 1.3, 'current': 1.7000000000000002}","{'Year': 1.0238, 'Half Year': 0.5995, 'Month': 0.0223, 'Week': -0.0747}"
52853802bb1177ca391c1c70,"Colony Financial, Inc.",20.03,2013-11-07 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Diversified'}",-0.018500000000000003,-0.0241,"[0.0459, -0.0516]","[0.1691, -0.1254]",1.7000000000000002,0.28,604.85,0.87,0.0055000000000000005,1.11,0.051000000000000004,"{'quick': None, 'current': None}","{'Year': 0.11660000000000001, 'Half Year': -0.11470000000000001, 'Month': 0.0035, 'Week': -0.016300000000000002}"
52853802bb1177ca391c1c71,Continental Resources Inc.,115.46,2013-11-06 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Independent Oil & Gas'}",-0.0049,0.2454,"[0.2112, -0.0519]","[0.7475, -0.0519]",2.1,4.5600000000000005,1239.05,1.73,0.006500000000000001,3.96,0.131,"{'quick': 1, 'current': 1}","{'Year': 0.6511, 'Half Year': 0.3649, 'Month': 0.012100000000000001, 'Week': -0.016900000000000002}"
52853802bb1177ca391c1c72,ClearOne Communications Inc.,9.26,2013-10-24 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Communication Equipment'}",0.0258,0.1283,"[0.2073, -0.0444]","[1.4628, -0.056100000000000004]",1.5,0.21,13.91,0.58,0.0043,3.03,0.399,"{'quick': 3.4, 'current': 4.6}","{'Year': 1.1848, 'Half Year': 0.0199, 'Month': 0.1042, 'Week': 0.0033}"
52853802bb1177ca391c1c73,"CollabRx, Inc.",4.12,2013-11-13 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Application Software'}",-0.0596,0.1211,"[0.1165, -0.3896]","[0.3733, -0.3896]",,0.34,44.61,1.15,0.03,-2.07,-0.7020000000000001,"{'quick': 19.5, 'current': 19.5}","{'Year': 0.08700000000000001, 'Half Year': 0.1905, 'Month': -0.0698, 'Week': -0.0762}"
52853802bb1177ca391c1c74,Celestica Inc.,10.12,2011-04-21 12:30:00+00:00,"{'Country': 'Canada', 'Sector': 'Technology', 'Industry': 'Printed Circuit Boards'}",-0.0718,0.060700000000000004,"[-0.0222, -0.1192]","[0.4174, -0.1192]",2.9,0.22,308.06,1.9100000000000001,-0.035300000000000005,0.45,0.088,"{'quick': 1.1, 'current': 1.8}","{'Year': 0.461, 'Half Year': 0.149, 'Month': -0.0524, 'Week': -0.0296}"
52853802bb1177ca391c1c75,Celsion Corp.,3.8200000000000003,2013-11-12 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.1751,-0.26180000000000003,"[0.0106, -0.423]","[0.1302, -0.9102]",1.5,0.31,390.65,1.43,-0.0078000000000000005,-2.27,,"{'quick': 8.7, 'current': 8.7}","{'Year': -0.8399000000000001, 'Half Year': -0.0898, 'Month': -0.2817, 'Week': -0.0517}"
52853802bb1177ca391c1c76,Town Sports International Holdings Inc.,13.06,2013-10-23 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Sporting Activities'}",0.0009000000000000001,0.171,"[0.19440000000000002, -0.0505]","[0.5299, -0.0505]",1.8,0.38,73.59,1.9300000000000002,0.0035,0.51,0.134,"{'quick': 1, 'current': 1}","{'Year': 0.4111, 'Half Year': 0.217, 'Month': 0.0244, 'Week': 0.0117}"
52853802bb1177ca391c1c77,"Clovis Oncology, Inc.",52.81,2013-10-31 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",0.0076,0.052700000000000004,"[0.098, -0.35550000000000004]","[3.7196, -0.388]",1.9,2.87,437.02,,0.0031000000000000003,-2.81,,"{'quick': 31.1, 'current': 31.1}","{'Year': 3.1005, 'Half Year': 0.4334, 'Month': 0.0876, 'Week': 0.0385}"
52853802bb1177ca391c1c78,Clearwater Paper Corporation,52.72,2013-10-23 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Paper & Paper Products'}",0.026500000000000003,0.0838,"[0.16820000000000002, -0.004]","[0.4123, -0.0055000000000000005]",2.0,0.86,125.99,1.24,0.0004,1.92,0.09,"{'quick': 1.5, 'current': 2.7}","{'Year': 0.3509, 'Half Year': 0.1198, 'Month': 0.0711, 'Week': 0.010400000000000001}"
52853802bb1177ca391c1c79,Euro Tech Holdings Co. Ltd.,3.54,2013-04-22 04:00:00+00:00,"{'Country': 'Hong Kong', 'Sector': 'Industrial Goods', 'Industry': 'Pollution & Treatment Controls'}",-0.0599,0.14200000000000002,"[0.21230000000000002, -0.279]","[0.47500000000000003, -0.3679]",,0.24,16.6,1.82,0.0261,-0.21,-0.013000000000000001,"{'quick': 1.7000000000000002, 'current': 1.8}","{'Year': 0.0952, 'Half Year': 0.22340000000000002, 'Month': -0.15230000000000002, 'Week': -0.047}"
52853802bb1177ca391c1c7a,The Clorox Company,92.57,2013-10-31 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Housewares & Accessories'}",0.0409,0.1033,"[0.1635, 0.0009000000000000001]","[0.3235, 0.0009000000000000001]",3.0,1.42,1105.07,0.5,0.0016,4.34,0.228,"{'quick': 0.8, 'current': 1.2}","{'Year': 0.2984, 'Half Year': 0.0727, 'Month': 0.11180000000000001, 'Week': 0.010100000000000001}"
52853802bb1177ca391c1c7b,iShares 10+ Year Credit Bond,55.08,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.014100000000000001,-0.030600000000000002,"[0.038200000000000005, -0.0315]","[0.0509, -0.1047]",,0.42,55.77,,0.0043,,,"{'quick': None, 'current': None}","{'Year': -0.1029, 'Half Year': -0.084, 'Month': -0.006200000000000001, 'Week': -0.0108}"
52853802bb1177ca391c1c7c,Canadian Imperial Bank of Commerce,86.26,2011-02-24 11:00:00+00:00,"{'Country': 'Canada', 'Sector': 'Financial', 'Industry': 'Money Center Banks'}",0.024800000000000003,0.12040000000000001,"[0.1174, -0.0002]","[0.2523, -0.0002]",2.2,0.9400000000000001,181.38,1.18,0.0007,7.84,0.076,"{'quick': None, 'current': None}","{'Year': 0.1597, 'Half Year': 0.147, 'Month': 0.0784, 'Week': 0.0095}"
52853802bb1177ca391c1c7d,Comerica Incorporated,44.82,2013-10-16 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Regional - Midwest Banks'}",0.0346,0.1552,"[0.1623, -0.0091]","[0.6468, -0.0091]",3.3,0.72,1587.01,1.35,0.0034000000000000002,2.92,0.125,"{'quick': None, 'current': None}","{'Year': 0.6034, 'Half Year': 0.14070000000000002, 'Month': 0.10110000000000001, 'Week': 0.014100000000000001}"
52853802bb1177ca391c1c7e,iShares Barclays CMBS Bond,51.49,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.00030000000000000003,0.0088,"[0.027700000000000002, -0.0268]","[0.0322, -0.0268]",,0.36,14.31,,0.0051,,,"{'quick': None, 'current': None}","{'Year': 0.013300000000000001, 'Half Year': -0.0077, 'Month': 0.0083, 'Week': -0.0033}"
52853802bb1177ca391c1c7f,Commercial Metals Company,19.07,2013-10-23 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Steel & Iron'}",0.0483,0.2182,"[0.27540000000000003, -0.0026000000000000003]","[0.5231, -0.0026000000000000003]",2.1,0.39,880.91,1.55,0.010100000000000001,0.64,0.046,"{'quick': 2.1, 'current': 3}","{'Year': 0.4534, 'Half Year': 0.2629, 'Month': 0.1278, 'Week': 0.008}"
52853802bb1177ca391c1c80,Columbus McKinnon Corporation,26.37,2013-10-24 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Farm & Construction Machinery'}",0.0047,0.2179,"[0.19920000000000002, -0.054200000000000005]","[0.861, -0.054200000000000005]",2.3,0.9400000000000001,55.92,2.15,-0.003,3.81,0.23,"{'quick': 2.6, 'current': 3.9}","{'Year': 0.8292, 'Half Year': 0.41440000000000005, 'Month': 0.0665, 'Week': -0.0011}"
52853802bb1177ca391c1c81,Comcast Corporation,47.67,2013-10-30 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Entertainment - Diversified'}",0.0014,0.12430000000000001,"[0.1374, -0.0252]","[0.389, -0.0252]",1.9,0.89,10005.04,1.18,0.0059,2.4,0.094,"{'quick': 0.7000000000000001, 'current': 0.7000000000000001}","{'Year': 0.33640000000000003, 'Half Year': 0.11560000000000001, 'Month': 0.0216, 'Week': -0.0088}"
52853802bb1177ca391c1c82,ProShares UltraShort DJ-UBS Commodity,66.59,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",0.0887,0.1489,"[0.2016, 0.0073]","[0.35950000000000004, -0.0334]",,0.84,0.14,,0.0711,,,"{'quick': None, 'current': None}","{'Year': 0.1956, 'Half Year': 0.0752, 'Month': 0.0664, 'Week': -0.0422}"
52853802bb1177ca391c1c83,iShares Dow Jones-UBS Roll Sel Cmdty,49.39,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.022500000000000003,-0.037,"[0, -0.061900000000000004]","[0, -0.0679]",,0.14,1.88,,0.0,,,"{'quick': None, 'current': None}","{'Year': None, 'Half Year': None, 'Month': -0.038, 'Week': 0}"
52853802bb1177ca391c1c84,CME Group Inc.,78.92,2013-11-04 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Investment Brokerage - National'}",0.0367,0.1587,"[0.12290000000000001, 0.0009000000000000001]","[0.6172000000000001, -0.0006000000000000001]",2.3,1.48,1620.63,1.05,0.0037,2.85,0.037,"{'quick': 1.1, 'current': 1.1}","{'Year': 0.5366000000000001, 'Half Year': 0.2398, 'Month': 0.046, 'Week': 0.0522}"
52853802bb1177ca391c1c85,iShares S&P CA AMT-Free Municipal Bd,110.0,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Exchange Traded Fund'}",-0.0007,-0.0005,"[0.051300000000000005, -0.0246]","[0.07200000000000001, -0.048]",,0.66,17.68,,-0.0012000000000000001,,,"{'quick': None, 'current': None}","{'Year': -0.0303, 'Half Year': -0.0341, 'Month': 0.0149, 'Week': -0.0038}"
52853802bb1177ca391c1c86,China Marine Food Group Limited,0.23,2013-11-11 05:00:00+00:00,"{'Country': 'China', 'Sector': 'Consumer Goods', 'Industry': 'Processed & Packaged Goods'}",-0.20140000000000002,-0.6618,"[0.7692, -0.6515000000000001]","[0.7692, -0.7928000000000001]",,0.06,264.72,1.8399999999999999,0.0455,-0.16,-0.033,"{'quick': 1.3, 'current': 3.6}","{'Year': -0.78, 'Half Year': -0.766, 'Month': -0.5319, 'Week': -0.0833}"
52853802bb1177ca391c1c87,"Chipotle Mexican Grill, Inc.",543.75,2013-10-17 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Restaurants'}",0.0385,0.4081,"[0.34750000000000003, -0.0056]","[1.1459, -0.0056]",2.3,9.52,384.01,0.79,0.0115,9.88,0.221,"{'quick': 3.3, 'current': 3.4}","{'Year': 1.0508, 'Half Year': 0.44480000000000003, 'Month': 0.2398, 'Week': -0.0038}"
52853802bb1177ca391c1c88,China Mobile Games and Entertainment Group Limited,19.18,,"{'Country': 'China', 'Sector': 'Technology', 'Industry': 'Multimedia & Graphics Software'}",0.1063,0.5837,"[0.7436, -0.1786]","[5.3933, -0.1786]",,1.62,52.92,,0.0154,-0.71,-0.053,"{'quick': 5.2, 'current': 5.3}","{'Year': 2.1483, 'Half Year': 0.057100000000000005, 'Month': 0.2346, 'Week': 0.2086}"
52853802bb1177ca391c1c89,Cummins Inc.,132.22,2013-10-29 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Industrial Goods', 'Industry': 'Diversified Machinery'}",0.0001,0.1053,"[0.0792, -0.0499]","[0.4333, -0.0499]",2.2,2.92,1501.66,1.72,0.0051,7.55,0.233,"{'quick': 1.8, 'current': 2.5}","{'Year': 0.3739, 'Half Year': 0.16140000000000002, 'Month': -0.0073, 'Week': -0.007}"
52853802bb1177ca391c1c8a,MFS InterMarket Income Trust I,8.1,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Debt'}",0.0068000000000000005,-0.0064,"[0.0375, -0.0045000000000000005]","[0.06760000000000001, -0.0575]",,0.04,32.34,,0.0004,,,"{'quick': None, 'current': None}","{'Year': -0.038, 'Half Year': -0.0323, 'Month': 0.026600000000000002, 'Week': -0.0025}"
52853802bb1177ca391c1c8b,Crestwood Midstream Partners LP,21.66,2013-11-07 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Oil & Gas Pipelines'}",0.0067,-0.0516,"[0.0618, -0.0767]","[0.08270000000000001, -0.13970000000000002]",2.3,0.49,457.84,,0.0251,0.2,0.069,"{'quick': 1.7000000000000002, 'current': 2}","{'Year': -0.0741, 'Half Year': -0.07730000000000001, 'Month': -0.058800000000000005, 'Week': -0.0066}"
52853802bb1177ca391c1c8c,Cumulus Media Inc.,6.34,2013-10-29 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Services', 'Industry': 'Broadcasting - Radio'}",0.0453,0.526,"[0.3008, -0.0629]","[2.0311, -0.0629]",1.8,0.34,1818.89,1.7000000000000002,0.0152,-0.56,0.037,"{'quick': 2.3, 'current': 2.3}","{'Year': 1.6441, 'Half Year': 0.6508, 'Month': 0.09670000000000001, 'Week': -0.028}"
52853802bb1177ca391c1c8d,Cantel Medical Corp.,35.37,2013-12-02 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Medical Instruments & Supplies'}",0.006200000000000001,0.41400000000000003,"[0.38980000000000004, -0.023700000000000002]","[1.1397, -0.023700000000000002]",2.5,0.92,107.08,1.17,-0.0059,0.93,0.101,"{'quick': 1.6, 'current': 2.5}","{'Year': 1.0917, 'Half Year': 0.5429, 'Month': 0.0785, 'Week': 0.0088}"
52853802bb1177ca391c1c8e,Capstead Mortgage Corp.,11.89,2013-11-20 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'REIT - Diversified'}",0.0037,0.0114,"[0.056900000000000006, -0.0302]","[0.21660000000000001, -0.057600000000000005]",2.4,0.19,1257.13,0.44,0.013600000000000001,0.89,0.012,"{'quick': None, 'current': None}","{'Year': 0.1246, 'Half Year': -0.0369, 'Month': -0.0017000000000000001, 'Week': -0.011}"
52853802bb1177ca391c1c8f,Compass Minerals International Inc.,73.25,2013-10-28 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Basic Materials', 'Industry': 'Industrial Metals & Minerals'}",-0.0241,-0.0708,"[0.018500000000000003, -0.0609]","[0.1487, -0.19690000000000002]",3.3,1.4100000000000001,196.48,0.62,-0.0027,2.87,0.112,"{'quick': 1.6, 'current': 2.7}","{'Year': -0.0066, 'Half Year': -0.1658, 'Month': -0.0279, 'Week': -0.012400000000000001}"
52853802bb1177ca391c1c90,Costamare Inc.,18.93,2013-10-23 20:30:00+00:00,"{'Country': 'Greece', 'Sector': 'Services', 'Industry': 'Shipping'}",0.0437,0.1499,"[0.1625, -0.0032]","[0.659, -0.0032]",2.3,0.47000000000000003,128.77,,0.0112,1.24,0.074,"{'quick': 0.5, 'current': 0.6000000000000001}","{'Year': 0.5357000000000001, 'Half Year': 0.1401, 'Month': 0.0558, 'Week': 0.0119}"
52853802bb1177ca391c1c91,"Chimerix, Inc.",16.16,2013-11-14 13:30:00+00:00,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",0.0489,-0.188,"[0.2469, -0.2818]","[0.2469, -0.4015]",1.8,1.04,114.39,,0.10010000000000001,-7.4,0.032,"{'quick': None, 'current': None}","{'Year': None, 'Half Year': -0.2681, 'Month': -0.1086, 'Week': 0.08410000000000001}"
52853802bb1177ca391c1c92,CMS Energy Corp.,27.25,2013-10-23 20:30:00+00:00,"{'Country': 'USA', 'Sector': 'Utilities', 'Industry': 'Electric Utilities'}",-0.0053,0.0148,"[0.0687, -0.027700000000000002]","[0.252, -0.0743]",2.3,0.42,3113.1,0.22,0.011600000000000001,1.62,0.07100000000000001,"{'quick': 0.9, 'current': 1.4}","{'Year': 0.21630000000000002, 'Half Year': -0.0426, 'Month': 0.0158, 'Week': -0.022500000000000003}"
52853802bb1177ca391c1c93,"Cms Bancorp, Inc.",8.57,2013-02-14 21:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Savings & Loans'}",0.053500000000000006,-0.011600000000000001,"[0.1159, -0.052000000000000005]","[0.17880000000000001, -0.1791]",,0.13,0.46,-0.11,0.0106,0.31,0.34500000000000003,"{'quick': None, 'current': None}","{'Year': 0.0627, 'Half Year': -0.112, 'Month': 0.014400000000000001, 'Week': 0.064}"
52853802bb1177ca391c1c94,Core Molding Technologies Inc.,10.95,2013-11-04 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Consumer Goods', 'Industry': 'Rubber & Plastics'}",0.024300000000000002,0.23140000000000002,"[0.2033, -0.0478]","[0.7244, -0.0478]",1.0,0.36,23.86,1.6,-0.0045000000000000005,0.88,0.126,"{'quick': 1.4, 'current': 1.9}","{'Year': 0.5827, 'Half Year': 0.164, 'Month': 0.1494, 'Week': 0.0129}"
52853802bb1177ca391c1c95,Comtech Telecommunications Corp.,30.54,2013-12-02 05:00:00+00:00,"{'Country': 'USA', 'Sector': 'Technology', 'Industry': 'Communication Equipment'}",0.026500000000000003,0.18580000000000002,"[0.2923, -0.013600000000000001]","[0.4274, -0.013600000000000001]",2.3,0.59,84.42,0.59,-0.0016,0.9500000000000001,0.041,"{'quick': 1.6, 'current': 1.8}","{'Year': 0.2984, 'Half Year': 0.19820000000000002, 'Month': 0.1292, 'Week': -0.0091}"
52853802bb1177ca391c1c96,MFS High Yield Municipal Trust,4.08,,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Closed-End Fund - Debt'}",-0.0099,-0.0796,"[0.054200000000000005, -0.0308]","[0.06760000000000001, -0.19160000000000002]",,0.05,72.55,,0.0,0.42,,"{'quick': None, 'current': None}","{'Year': -0.1482, 'Half Year': -0.1774, 'Month': 0.0175, 'Week': -0.0097}"
52853802bb1177ca391c1c97,CNA Financial Corporation,40.81,2013-10-28 12:30:00+00:00,"{'Country': 'USA', 'Sector': 'Financial', 'Industry': 'Property & Casualty Insurance'}",0.0207,0.1874,"[0.1521, -0.0082]","[0.5543, -0.0082]",2.3,0.6000000000000001,156.01,1.78,0.0044,2.62,0.042,"{'quick': None, 'current': None}","{'Year': 0.5115000000000001, 'Half Year': 0.16820000000000002, 'Month': 0.0523, 'Week': 0.0074}"
52853802bb1177ca391c1c98,Conatus Pharmaceuticals Inc.,8.25,,"{'Country': 'USA', 'Sector': 'Healthcare', 'Industry': 'Biotechnology'}",-0.0947,-0.11570000000000001,"[-0.006, -0.23040000000000002]","[-0.0012000000000000001, -0.266]",,0.46,36.24,,-0.0167,-4.92,,"{'quick': 1.4, 'current': 1.4}","{'Year': None, 'Half Year': None, 'Month': -0.126, 'Week': -0.0626}"
